date,customerId,paymentPeriod,loanAmount,currencyType,evaluationChannel,interest_rate
12/09/2022,CUS63712697336,36,22700,USD,AGENCY,0.165
12/09/2022,CUS99677511912,12,12000,USD,WEB PAGE,0.115
12/09/2022,CUS31493330636,36,3000,USD,WEB PAGE,0.175
12/09/2022,CUS70327175224,24,15000,USD,WEB PAGE,0.124
12/09/2022,CUS27812659148,48,25000,USD,WEB PAGE,0.099
12/09/2022,CUS29946949760,60,30000,USD,WEB PAGE,0.109
12/09/2022,CUS46026317360,60,32250.62,USD,WEB PAGE,0.149
12/09/2022,CUS93438775160,60,15000,USD,WEB PAGE,0.099
12/09/2022,CUS93168415360,60,76749.33,USD,AGENCY,0.129
12/09/2022,CUS89884857460,60,32700,USD,WEB PAGE,0.155
12/09/2022,CUS40563767360,60,38500,USD,WEB PAGE,0.165
12/09/2022,CUS96338493648,48,20000,USD,WEB PAGE,0.155
12/09/2022,CUS47107135936,36,30000,USD,WEB PAGE,0.105
12/09/2022,CUS32932914824,24,20000,USD,WEB PAGE,0.135
12/09/2022,CUS17245508536,36,14000,USD,WEB PAGE,0.135
12/09/2022,CUS48987833460,60,21000,USD,WEB PAGE,0.165
12/09/2022,CUS80515497848,48,3500,USD,WEB PAGE,0.105
12/09/2022,CUS97851752036,36,20000,USD,AGENCY,0.19
12/09/2022,CUS29100913712,12,4000,USD,WEB PAGE,0.099
12/09/2022,CUS42811706536,36,24300,USD,WEB PAGE,0.119
12/09/2022,CUS84574709460,60,37000,USD,AGENCY,0.135
12/09/2022,CUS86755829360,60,30694.97,USD,AGENCY,0.135
12/09/2022,CUS14991320560,60,15000,USD,WEB PAGE,0.2
12/09/2022,CUS79679787236,36,6000,USD,WEB PAGE,0.105
12/09/2022,CUS16608519724,24,10000,USD,WEB PAGE,0.099
12/09/2022,CUS59308841660,60,29000,USD,WEB PAGE,0.105
12/09/2022,CUS29565969860,60,115000,USD,WEB PAGE,0.135
12/09/2022,CUS21760843060,60,34800,USD,WEB PAGE,0.155
12/09/2022,CUS96090554136,36,4500,USD,WEB PAGE,0.145
12/09/2022,CUS33322823860,60,64000,USD,WEB PAGE,0.16
12/09/2022,CUS17456397360,60,3600,USD,WEB PAGE,0.155
12/09/2022,CUS83912225160,60,40000,USD,WEB PAGE,0.175
12/09/2022,CUS48139955048,48,8000,USD,WEB PAGE,0.285
12/09/2022,CUS28737938536,36,35000,USD,WEB PAGE,0.24
12/09/2022,CUS28637729724,24,30000,USD,AGENCY,0.185
12/09/2022,CUS61285300436,36,20000,USD,WEB PAGE,0.165
12/09/2022,CUS18595483660,60,20000,USD,WEB PAGE,0.165
12/09/2022,CUS63464915060,60,30000,USD,WEB PAGE,0.17
12/09/2022,CUS22510366648,48,2000,USD,WEB PAGE,0.19
12/09/2022,CUS97426846336,36,4000,USD,WEB PAGE,0.23
12/09/2022,CUS85861114060,60,70000,USD,WEB PAGE,0.109
12/09/2022,CUS67272111160,60,100000,USD,AGENCY,0.129
12/09/2022,CUS28828916960,60,27486,USD,WEB PAGE,0.104
12/09/2022,CUS71572287460,60,38400,USD,WEB PAGE,0.17
12/09/2022,CUS56973898360,60,65000,USD,AGENCY,0.109
12/09/2022,CUS70117519260,60,30900,USD,WEB PAGE,0.099
12/09/2022,CUS31538127060,60,65000,USD,WEB PAGE,0.109
12/09/2022,CUS93395289360,60,63500,USD,WEB PAGE,0.099
12/09/2022,CUS76309001124,24,6000,USD,WEB PAGE,0.155
12/09/2022,CUS16515031160,60,30900,USD,WEB PAGE,0.175
12/09/2022,CUS23659157260,60,51000,USD,WEB PAGE,0.125
12/09/2022,CUS48373089260,60,50000,USD,WEB PAGE,0.125
12/09/2022,CUS25051087160,60,6000,USD,WEB PAGE,0.205
12/09/2022,CUS50345327748,48,44700,USD,AGENCY,0.33
12/09/2022,CUS95022695112,12,1000,USD,WEB PAGE,0.34
12/09/2022,CUS99439490636,36,20000,USD,AGENCY,0.105
12/09/2022,CUS55671973160,60,86730,USD,AGENCY,0.16
12/09/2022,CUS60512437536,36,20000,USD,WEB PAGE,0.275
12/09/2022,CUS71761617148,48,20000,USD,WEB PAGE,0.17
12/09/2022,CUS19448291524,24,10000,USD,WEB PAGE,0.195
12/09/2022,CUS18461597448,48,52000,USD,AGENCY,0.109
12/09/2022,CUS93464092160,60,60000,USD,WEB PAGE,0.1
12/09/2022,CUS69697478560,60,30000,USD,AGENCY,0.135
12/09/2022,CUS22671155436,36,10000,USD,WEB PAGE,0.104
12/09/2022,CUS59156508148,48,52000,USD,WEB PAGE,0.109
12/09/2022,CUS91924915060,60,21000,USD,WEB PAGE,0.135
12/09/2022,CUS40578853924,24,12986.71,USD,WEB PAGE,0.135
12/09/2022,CUS56230127260,60,59800,USD,WEB PAGE,0.105
12/09/2022,CUS72782775912,12,9000,USD,WEB PAGE,0.145
12/09/2022,CUS77768059912,12,1000,USD,WEB PAGE,0.175
12/09/2022,CUS74383786512,12,3000,USD,WEB PAGE,0.245
12/09/2022,CUS21511892260,60,70000,USD,WEB PAGE,0.17
12/09/2022,CUS89721179148,48,5900,USD,WEB PAGE,0.22
12/09/2022,CUS46102405836,36,35100,USD,WEB PAGE,0.24
12/09/2022,CUS71926511948,48,15500,USD,WEB PAGE,0.129
12/09/2022,CUS62945209124,24,17090,USD,AGENCY,0.109
12/09/2022,CUS23397865360,60,65000,USD,WEB PAGE,0.124
12/09/2022,CUS69347899736,36,17090,USD,WEB PAGE,0.109
12/09/2022,CUS78376253460,60,37207,USD,WEB PAGE,0.109
12/09/2022,CUS54598168660,60,69000,USD,WEB PAGE,0.109
12/09/2022,CUS59778146560,60,16925,USD,WEB PAGE,0.119
12/09/2022,CUS21708617048,48,17000,USD,WEB PAGE,0.12
12/09/2022,CUS36024216524,24,10000,USD,WEB PAGE,0.099
12/09/2022,CUS46739106748,48,20000,USD,WEB PAGE,0.099
12/09/2022,CUS78015541960,60,67800,USD,WEB PAGE,0.145
12/09/2022,CUS51469986448,48,20000,USD,WEB PAGE,0.24
12/09/2022,CUS33041226860,60,15000,USD,WEB PAGE,0.225
12/09/2022,CUS21374686160,60,24100,USD,AGENCY,0.105
12/09/2022,CUS55169573124,24,11000,USD,WEB PAGE,0.23
12/09/2022,CUS56597066548,48,12000,USD,WEB PAGE,0.175
12/09/2022,CUS85290132160,60,55000,USD,WEB PAGE,0.145
12/09/2022,CUS69311950860,60,33342.36,USD,WEB PAGE,0.125
12/09/2022,CUS49716894948,48,20000,USD,WEB PAGE,0.125
12/09/2022,CUS76932396260,60,46200,USD,WEB PAGE,0.099
12/09/2022,CUS35273525524,24,10000,USD,AGENCY,0.125
12/09/2022,CUS23649419660,60,65000,USD,AGENCY,0.109
12/09/2022,CUS48191589536,36,26400,USD,WEB PAGE,0.109
12/09/2022,CUS82870359212,12,5000,USD,WEB PAGE,0.099
12/09/2022,CUS82584762624,24,5000,USD,WEB PAGE,0.17
12/09/2022,CUS30998079648,48,5000,USD,WEB PAGE,0.155
12/09/2022,CUS72226717924,24,2010,USD,WEB PAGE,0.155
12/09/2022,CUS89806196560,60,46800,USD,WEB PAGE,0.105
12/09/2022,CUS72877553560,60,33000,USD,WEB PAGE,0.225
12/09/2022,CUS72743472160,60,60000,USD,WEB PAGE,0.135
12/09/2022,CUS55863505812,12,4000,USD,WEB PAGE,0.2
12/09/2022,CUS43571939424,24,21082,USD,WEB PAGE,0.115
12/09/2022,CUS24262541360,60,31500,USD,WEB PAGE,0.104
12/09/2022,CUS43069657860,60,5300,USD,AGENCY,0.145
12/09/2022,CUS45995480360,60,5000,USD,WEB PAGE,0.109
12/09/2022,CUS85352857760,60,15000,USD,WEB PAGE,0.145
12/09/2022,CUS52753896836,36,8200,USD,WEB PAGE,0.11
12/09/2022,CUS50486645160,60,15000,USD,WEB PAGE,0.175
12/09/2022,CUS89130207236,36,25000,USD,AGENCY,0.145
12/09/2022,CUS94171001948,48,5131,USD,WEB PAGE,0.155
12/09/2022,CUS58722354436,36,25000,USD,WEB PAGE,0.145
12/09/2022,CUS50692082048,48,35000,USD,AGENCY,0.125
12/09/2022,CUS45443822560,60,50000,USD,WEB PAGE,0.105
12/09/2022,CUS54443341736,36,10000,USD,WEB PAGE,0.33
12/09/2022,CUS42958906148,48,47000,USD,WEB PAGE,0.105
12/09/2022,CUS40714866036,36,7300,USD,WEB PAGE,0.18
12/09/2022,CUS55329553160,60,25000,USD,WEB PAGE,0.14
12/09/2022,CUS91370087448,48,43000,USD,WEB PAGE,0.245
12/09/2022,CUS48096311636,36,7651,USD,WEB PAGE,0.19
12/09/2022,CUS54317271436,36,18000,USD,WEB PAGE,0.18
12/09/2022,CUS96033261860,60,69500,USD,WEB PAGE,0.099
12/09/2022,CUS63899553360,60,80000,USD,AGENCY,0.135
12/09/2022,CUS66465021060,60,27500,USD,WEB PAGE,0.155
12/09/2022,CUS37198416948,48,20000,USD,WEB PAGE,0.24
12/09/2022,CUS29063007736,36,10000,USD,WEB PAGE,0.23
12/09/2022,CUS73915519848,48,7000,USD,WEB PAGE,0.24
12/09/2022,CUS16922309012,12,12000,USD,WEB PAGE,0.105
12/09/2022,CUS27698230460,60,42000,USD,WEB PAGE,0.105
12/09/2022,CUS13668089648,48,7000,USD,WEB PAGE,0.285
12/09/2022,CUS49848811436,36,26200,USD,WEB PAGE,0.225
12/09/2022,CUS50096023312,12,6000,USD,WEB PAGE,0.195
12/09/2022,CUS46801772748,48,12000,USD,WEB PAGE,0.225
12/09/2022,CUS98191433848,48,18000,USD,WEB PAGE,0.36
12/09/2022,CUS66960757860,60,37000,USD,WEB PAGE,0.19
12/09/2022,CUS79402644412,12,12000,USD,WEB PAGE,0.305
12/09/2022,CUS86740545160,60,75000,USD,AGENCY,0.099
12/09/2022,CUS41227229260,60,65800,USD,WEB PAGE,0.109
12/09/2022,CUS93309593060,60,95900,USD,WEB PAGE,0.099
12/09/2022,CUS54093561160,60,5000,USD,WEB PAGE,0.134
12/09/2022,CUS32285541660,60,15000,USD,WEB PAGE,0.175
12/09/2022,CUS17263340924,24,6680,USD,WEB PAGE,0.099
12/09/2022,CUS86679256036,36,25000,USD,AGENCY,0.155
12/09/2022,CUS35968058460,60,103000,USD,AGENCY,0.099
12/09/2022,CUS94653445760,60,55000,USD,WEB PAGE,0.105
12/09/2022,CUS15274328824,24,11700,USD,WEB PAGE,0.17
12/09/2022,CUS78556896048,48,120000,USD,AGENCY,0.24
12/09/2022,CUS36613448448,48,35000,USD,WEB PAGE,0.15
12/09/2022,CUS82815872460,60,59900,USD,WEB PAGE,0.17
12/09/2022,CUS75267375548,48,9700,USD,WEB PAGE,0.205
12/09/2022,CUS52489840748,48,9300,USD,WEB PAGE,0.099
12/09/2022,CUS84193510448,48,50000,USD,WEB PAGE,0.099
12/09/2022,CUS60417672212,12,7000,USD,WEB PAGE,0.135
12/09/2022,CUS17275513660,60,30000,USD,WEB PAGE,0.099
12/09/2022,CUS26591947324,24,6000,USD,WEB PAGE,0.14
12/09/2022,CUS11794881112,12,4679.8,USD,WEB PAGE,0.115
12/09/2022,CUS48694598360,60,21211,USD,WEB PAGE,0.11
12/09/2022,CUS33601185460,60,9200,USD,WEB PAGE,0.135
12/09/2022,CUS85072938236,36,25000,USD,AGENCY,0.155
12/09/2022,CUS95632905360,60,27200,USD,WEB PAGE,0.145
12/09/2022,CUS43190928748,48,30000,USD,AGENCY,0.3
12/09/2022,CUS92692432648,48,10000,USD,WEB PAGE,0.285
12/09/2022,CUS54829147148,48,50000,USD,AGENCY,0.235
12/09/2022,CUS59257033160,60,22221,USD,WEB PAGE,0.105
12/09/2022,CUS64335978524,24,6000,USD,WEB PAGE,0.195
12/09/2022,CUS47087718112,12,5000,USD,WEB PAGE,0.105
12/09/2022,CUS37464410548,48,26000,USD,WEB PAGE,0.22
12/09/2022,CUS23914492360,60,25000,USD,WEB PAGE,0.165
12/09/2022,CUS79792733260,60,60000,USD,WEB PAGE,0.104
12/09/2022,CUS95022629760,60,30000,USD,WEB PAGE,0.115
12/09/2022,CUS55659192612,12,14100,USD,AGENCY,0.099
12/09/2022,CUS79006071036,36,4000,USD,WEB PAGE,0.14
12/09/2022,CUS68482597436,36,30900,USD,WEB PAGE,0.165
12/09/2022,CUS82823487260,60,58150,USD,WEB PAGE,0.099
12/09/2022,CUS17931316348,48,30000,USD,AGENCY,0.215
12/09/2022,CUS61892312848,48,23000,USD,AGENCY,0.155
12/09/2022,CUS36149932760,60,29300,USD,WEB PAGE,0.155
12/09/2022,CUS19012626360,60,1630.44,USD,AGENCY,0.339
12/09/2022,CUS65089674160,60,14000,USD,WEB PAGE,0.325
12/09/2022,CUS75538337260,60,25300,USD,WEB PAGE,0.105
12/09/2022,CUS82849076260,60,53100,USD,WEB PAGE,0.105
12/09/2022,CUS18626643660,60,26000,USD,WEB PAGE,0.195
12/09/2022,CUS65494063260,60,24200,USD,WEB PAGE,0.225
12/09/2022,CUS34446695236,36,45000,USD,AGENCY,0.185
12/09/2022,CUS85372105360,60,45000,USD,AGENCY,0.165
12/09/2022,CUS58156198660,60,24300,USD,WEB PAGE,0.109
12/09/2022,CUS48799108660,60,92335.55,USD,AGENCY,0.099
12/09/2022,CUS64203588160,60,53450,USD,WEB PAGE,0.125
12/09/2022,CUS40580373360,60,14000,USD,AGENCY,0.129
12/09/2022,CUS74317115724,24,13000,USD,WEB PAGE,0.144
12/09/2022,CUS58330243260,60,14000,USD,WEB PAGE,0.165
12/09/2022,CUS91610200124,24,8000,USD,WEB PAGE,0.129
12/09/2022,CUS80722454736,36,15400,USD,WEB PAGE,0.165
12/09/2022,CUS62843102860,60,40000,USD,WEB PAGE,0.175
12/09/2022,CUS39619236336,36,49289.02,USD,AGENCY,0.225
12/09/2022,CUS42598984360,60,20000,USD,WEB PAGE,0.105
12/09/2022,CUS93616069024,24,1300,USD,WEB PAGE,0.23
12/09/2022,CUS80959652348,48,16000,USD,WEB PAGE,0.245
12/09/2022,CUS39221550748,48,8000,USD,WEB PAGE,0.27
12/09/2022,CUS11731884660,60,43839.84,USD,AGENCY,0.105
12/09/2022,CUS30879296960,60,12200,USD,WEB PAGE,0.119
12/09/2022,CUS65374356160,60,40000,USD,WEB PAGE,0.129
12/09/2022,CUS95615620224,24,4000,USD,WEB PAGE,0.115
12/09/2022,CUS17481469848,48,40000,USD,WEB PAGE,0.099
12/09/2022,CUS52196468560,60,79245.55,USD,WEB PAGE,0.099
12/09/2022,CUS66243785060,60,85000,USD,WEB PAGE,0.099
12/09/2022,CUS75254245560,60,38300,USD,WEB PAGE,0.155
12/09/2022,CUS23567479824,24,6000,USD,WEB PAGE,0.145
12/09/2022,CUS50373201848,48,24990,USD,WEB PAGE,0.135
12/09/2022,CUS43568499060,60,56400,USD,WEB PAGE,0.135
12/09/2022,CUS44364688736,36,6000,USD,WEB PAGE,0.145
12/09/2022,CUS20898134524,24,10000,USD,WEB PAGE,0.225
12/09/2022,CUS92045374160,60,42680,USD,AGENCY,0.109
12/09/2022,CUS97033106524,24,8300,USD,WEB PAGE,0.119
12/09/2022,CUS53641494824,24,10000,USD,WEB PAGE,0.099
12/09/2022,CUS89103767060,60,55000,USD,WEB PAGE,0.104
12/09/2022,CUS74343206124,24,18923.28,USD,WEB PAGE,0.115
12/09/2022,CUS92843965848,48,69000,USD,WEB PAGE,0.129
12/09/2022,CUS27713236636,36,15000,USD,WEB PAGE,0.145
12/09/2022,CUS52035940924,24,10000,USD,WEB PAGE,0.145
12/09/2022,CUS35997582760,60,41000,USD,WEB PAGE,0.135
12/09/2022,CUS30016664448,48,5275,USD,WEB PAGE,0.165
12/09/2022,CUS23935934024,24,4000,USD,WEB PAGE,0.155
12/09/2022,CUS76881566260,60,19000,USD,WEB PAGE,0.105
12/09/2022,CUS75530027812,12,4500,USD,WEB PAGE,0.285
12/09/2022,CUS27940926636,36,20000,USD,AGENCY,0.205
12/09/2022,CUS48867213660,60,7400,USD,WEB PAGE,0.22
12/09/2022,CUS24015077248,48,10000,USD,WEB PAGE,0.285
12/09/2022,CUS32928270548,48,15600,USD,WEB PAGE,0.225
12/09/2022,CUS27682355136,36,15280,USD,AGENCY,0.275
12/09/2022,CUS87963174924,24,15280,USD,AGENCY,0.105
12/09/2022,CUS71577758860,60,20900,USD,AGENCY,0.145
12/09/2022,CUS70155265436,36,12000,USD,WEB PAGE,0.125
12/09/2022,CUS58775394760,60,20000,USD,WEB PAGE,0.099
12/09/2022,CUS77796170460,60,57000,USD,WEB PAGE,0.105
12/09/2022,CUS90534393648,48,10000,USD,AGENCY,0.099
12/09/2022,CUS20074569560,60,36000,USD,WEB PAGE,0.139
12/09/2022,CUS44853469060,60,52344,USD,WEB PAGE,0.104
12/09/2022,CUS57091246912,12,7500,USD,WEB PAGE,0.125
12/09/2022,CUS94514240236,36,12500,USD,WEB PAGE,0.145
12/09/2022,CUS55690211960,60,13100,USD,WEB PAGE,0.105
12/09/2022,CUS85924972648,48,5500,USD,WEB PAGE,0.18
12/09/2022,CUS51763509412,12,5800,USD,WEB PAGE,0.205
12/09/2022,CUS89678342460,60,45431.58,USD,WEB PAGE,0.23
12/09/2022,CUS92975207960,60,50000,USD,WEB PAGE,0.245
12/09/2022,CUS28186779936,36,10000,USD,AGENCY,0.225
12/09/2022,CUS27285551348,48,10000,USD,AGENCY,0.225
12/09/2022,CUS80760060660,60,22230,USD,WEB PAGE,0.185
12/09/2022,CUS92199028936,36,2000,USD,WEB PAGE,0.105
12/09/2022,CUS15795302136,36,15000,USD,CONTACT CENTER,0.19
12/09/2022,CUS96096226724,24,20200,USD,AGENCY,0.165
12/09/2022,CUS14071522260,60,20000,USD,WEB PAGE,0.165
12/09/2022,CUS95486207736,36,12000,USD,WEB PAGE,0.18
12/09/2022,CUS94088787748,48,20200,USD,WEB PAGE,0.16
12/09/2022,CUS55228195612,12,10000,USD,WEB PAGE,0.165
12/09/2022,CUS85732241424,24,3000,USD,WEB PAGE,0.105
12/09/2022,CUS90956452160,60,96400,USD,AGENCY,0.155
12/09/2022,CUS37696632236,36,10000,USD,WEB PAGE,0.115
12/09/2022,CUS59224251060,60,22000,USD,WEB PAGE,0.135
12/09/2022,CUS52304777736,36,15000,USD,WEB PAGE,0.28
12/09/2022,CUS23772816148,48,21450,USD,AGENCY,0.23
12/09/2022,CUS95288746160,60,135000,USD,AGENCY,0.105
12/09/2022,CUS30279519660,60,14200,USD,WEB PAGE,0.19
12/09/2022,CUS48874230760,60,43100,USD,WEB PAGE,0.14
12/09/2022,CUS34191612612,12,7000,USD,WEB PAGE,0.21
12/09/2022,CUS97131837748,48,22000,USD,WEB PAGE,0.099
12/09/2022,CUS79697536460,60,64800,USD,WEB PAGE,0.105
12/09/2022,CUS85978134048,48,15000,USD,WEB PAGE,0.19
12/09/2022,CUS48123319736,36,18522,USD,WEB PAGE,0.135
12/09/2022,CUS43723979212,12,14000,USD,WEB PAGE,0.28
12/09/2022,CUS96211277760,60,4000,USD,WEB PAGE,0.245
12/09/2022,CUS20111000760,60,42167,USD,WEB PAGE,0.195
12/09/2022,CUS13493469748,48,14000,USD,WEB PAGE,0.285
12/09/2022,CUS76795658260,60,54446.77,USD,AGENCY,0.105
12/09/2022,CUS73915564960,60,55750.37,USD,AGENCY,0.23
12/09/2022,CUS51848576260,60,70600,USD,WEB PAGE,0.23
12/09/2022,CUS42657891448,48,16000,USD,WEB PAGE,0.19
12/09/2022,CUS15582515660,60,5000,USD,WEB PAGE,0.185
12/09/2022,CUS12028821136,36,5000,USD,AGENCY,0.105
12/09/2022,CUS49877896160,60,89915,USD,WEB PAGE,0.135
12/09/2022,CUS44227809948,48,14000,USD,WEB PAGE,0.109
12/09/2022,CUS88387774324,24,3000,USD,WEB PAGE,0.124
12/09/2022,CUS24019667360,60,27000,USD,WEB PAGE,0.119
12/09/2022,CUS96471519060,60,88599,USD,WEB PAGE,0.099
12/09/2022,CUS58514585060,60,24000,USD,WEB PAGE,0.119
12/09/2022,CUS64874116760,60,35000,USD,WEB PAGE,0.099
12/09/2022,CUS77554505636,36,30000,USD,WEB PAGE,0.109
12/09/2022,CUS18466385336,36,10500,USD,WEB PAGE,0.135
12/09/2022,CUS26406637712,12,14000,USD,WEB PAGE,0.2
12/09/2022,CUS40806115660,60,82000,USD,AGENCY,0.14
12/09/2022,CUS79200864324,24,10000,USD,AGENCY,0.119
12/09/2022,CUS93593093160,60,50500,USD,WEB PAGE,0.109
12/09/2022,CUS30141729248,48,50000,USD,WEB PAGE,0.099
12/09/2022,CUS26420153660,60,16572,USD,WEB PAGE,0.14
12/09/2022,CUS55708337760,60,16000,USD,WEB PAGE,0.145
12/09/2022,CUS32811148760,60,50000,USD,WEB PAGE,0.15
12/09/2022,CUS55550102924,24,7970,USD,AGENCY,0.28
12/09/2022,CUS26972154248,48,40000,USD,AGENCY,0.325
12/09/2022,CUS82668653548,48,30000,USD,AGENCY,0.285
12/09/2022,CUS34265119960,60,20000,USD,WEB PAGE,0.195
12/09/2022,CUS86729120948,48,21250,USD,WEB PAGE,0.115
12/09/2022,CUS27747288824,24,20000,USD,AGENCY,0.109
12/09/2022,CUS47129596424,24,20000,USD,AGENCY,0.109
12/09/2022,CUS28401805960,60,15870,USD,AGENCY,0.129
12/09/2022,CUS66187552860,60,26849,USD,WEB PAGE,0.099
12/09/2022,CUS42756678824,24,26370,USD,AGENCY,0.099
12/09/2022,CUS84984090848,48,90000,USD,WEB PAGE,0.109
12/09/2022,CUS64834016824,24,26370,USD,WEB PAGE,0.099
12/09/2022,CUS35328716836,36,20500,USD,AGENCY,0.155
12/09/2022,CUS96139402260,60,44600,USD,CONTACT CENTER,0.105
12/09/2022,CUS70945158336,36,10000,USD,WEB PAGE,0.175
12/09/2022,CUS40535360248,48,22000,USD,WEB PAGE,0.175
12/09/2022,CUS15118898948,48,9000,USD,WEB PAGE,0.205
12/09/2022,CUS78028470848,48,21000,USD,WEB PAGE,0.205
12/09/2022,CUS75925519960,60,79000,USD,WEB PAGE,0.099
12/09/2022,CUS82457768624,24,5500,USD,WEB PAGE,0.105
12/09/2022,CUS22111604660,60,8000,USD,WEB PAGE,0.155
12/09/2022,CUS51847289724,24,5500,USD,AGENCY,0.145
12/09/2022,CUS16611317324,24,7600,USD,WEB PAGE,0.135
12/09/2022,CUS96523372360,60,26000,USD,AGENCY,0.155
12/09/2022,CUS92789110560,60,30000,USD,AGENCY,0.155
12/09/2022,CUS17789914936,36,30000,USD,WEB PAGE,0.135
12/09/2022,CUS34926811724,24,15000,USD,AGENCY,0.23
12/09/2022,CUS81530628012,12,3500,USD,AGENCY,0.105
12/09/2022,CUS95090610812,12,3500,USD,AGENCY,0.105
12/09/2022,CUS84973754512,12,3500,USD,AGENCY,0.105
12/09/2022,CUS17627271448,48,14000,USD,WEB PAGE,0.23
12/09/2022,CUS50587148624,24,10000,USD,AGENCY,0.225
12/09/2022,CUS62842043224,24,18000,USD,WEB PAGE,0.2
12/09/2022,CUS18964232648,48,40000,USD,AGENCY,0.23
12/09/2022,CUS22378749548,48,15000,USD,WEB PAGE,0.175
12/09/2022,CUS18631674248,48,20000,USD,WEB PAGE,0.134
12/09/2022,CUS29109417960,60,10000,USD,WEB PAGE,0.139
12/09/2022,CUS36824986548,48,15370,USD,WEB PAGE,0.099
12/09/2022,CUS13266999160,60,16597,USD,WEB PAGE,0.11
12/09/2022,CUS24060723060,60,40000,USD,WEB PAGE,0.114
12/09/2022,CUS15475414336,36,18705,USD,WEB PAGE,0.119
12/09/2022,CUS45650984860,60,20000,USD,WEB PAGE,0.114
12/09/2022,CUS66270104748,48,49000,USD,WEB PAGE,0.099
12/09/2022,CUS43269134524,24,16000,USD,WEB PAGE,0.105
12/09/2022,CUS95974882160,60,37800,USD,WEB PAGE,0.125
12/09/2022,CUS55322365060,60,50000,USD,WEB PAGE,0.135
12/09/2022,CUS23917749136,36,35369,USD,WEB PAGE,0.145
12/09/2022,CUS68283674060,60,21300,USD,WEB PAGE,0.145
12/09/2022,CUS69859644648,48,31800,USD,WEB PAGE,0.105
12/09/2022,CUS60990458212,12,5500,USD,WEB PAGE,0.23
12/09/2022,CUS51016506760,60,11000,USD,WEB PAGE,0.205
12/09/2022,CUS48070753360,60,35000,USD,WEB PAGE,0.21
12/09/2022,CUS87542350924,24,9000,USD,AGENCY,0.245
12/09/2022,CUS11870771760,60,60000,USD,AGENCY,0.2
12/09/2022,CUS12445413960,60,58452,USD,WEB PAGE,0.225
12/09/2022,CUS46249863136,36,15000,USD,AGENCY,0.175
12/09/2022,CUS94066839224,24,6000,USD,AGENCY,0.21
12/09/2022,CUS21845368248,48,20000,USD,AGENCY,0.225
12/09/2022,CUS30010083436,36,53600,USD,WEB PAGE,0.155
12/09/2022,CUS47450363824,24,25000,USD,WEB PAGE,0.205
12/09/2022,CUS78404869424,24,11200,USD,WEB PAGE,0.114
12/09/2022,CUS76570093824,24,15403,USD,AGENCY,0.135
12/09/2022,CUS90257598236,36,15403,USD,WEB PAGE,0.119
12/09/2022,CUS92439538536,36,8500,USD,WEB PAGE,0.109
12/09/2022,CUS40557452136,36,12000,USD,WEB PAGE,0.114
12/09/2022,CUS58811235560,60,50000,USD,WEB PAGE,0.109
12/09/2022,CUS18172405724,24,2310,USD,WEB PAGE,0.104
12/09/2022,CUS34404890324,24,3000,USD,WEB PAGE,0.104
12/09/2022,CUS63206566560,60,60000,USD,AGENCY,0.105
12/09/2022,CUS17371932948,48,10000,USD,WEB PAGE,0.24
12/09/2022,CUS43690595648,48,20000,USD,WEB PAGE,0.24
12/09/2022,CUS73675665536,36,30000,USD,WEB PAGE,0.195
12/09/2022,CUS76829885860,60,80000,USD,WEB PAGE,0.14
12/09/2022,CUS33462793160,60,30287,USD,WEB PAGE,0.18
12/09/2022,CUS70101067136,36,28000,USD,WEB PAGE,0.099
12/09/2022,CUS69745375960,60,87000,USD,WEB PAGE,0.109
12/09/2022,CUS70260742812,12,6750,USD,WEB PAGE,0.125
12/09/2022,CUS14043430660,60,35400,USD,WEB PAGE,0.155
12/09/2022,CUS43961185924,24,8500,USD,WEB PAGE,0.115
12/09/2022,CUS18359816224,24,3100,USD,WEB PAGE,0.145
12/09/2022,CUS15218219060,60,25019.53,USD,WEB PAGE,0.225
12/09/2022,CUS13770062648,48,18800,USD,WEB PAGE,0.28
12/09/2022,CUS57536765260,60,8200,USD,WEB PAGE,0.23
12/09/2022,CUS15014301360,60,50000,USD,WEB PAGE,0.135
12/09/2022,CUS68499542548,48,40000,USD,WEB PAGE,0.14
12/09/2022,CUS25500357148,48,30000,USD,WEB PAGE,0.17
12/09/2022,CUS79812777360,60,49600,USD,AGENCY,0.215
12/09/2022,CUS19610189260,60,49600,USD,WEB PAGE,0.155
12/09/2022,CUS64114364260,60,62815,USD,WEB PAGE,0.18
12/09/2022,CUS81804352560,60,20000,USD,AGENCY,0.115
12/09/2022,CUS68370679248,48,20000,USD,WEB PAGE,0.099
12/09/2022,CUS33540509124,24,8700.4,USD,WEB PAGE,0.119
12/09/2022,CUS41434756660,60,24235,USD,WEB PAGE,0.11
12/09/2022,CUS37973268660,60,20000,USD,AGENCY,0.155
12/09/2022,CUS20497240660,60,12000,USD,WEB PAGE,0.17
12/09/2022,CUS63595298424,24,16200,USD,WEB PAGE,0.105
12/09/2022,CUS39961250036,36,30000,USD,WEB PAGE,0.2
12/09/2022,CUS27913415260,60,19000,USD,WEB PAGE,0.195
12/09/2022,CUS81098527712,12,7000,USD,WEB PAGE,0.28
12/09/2022,CUS83650458960,60,30000,USD,WEB PAGE,0.21
12/09/2022,CUS68209875448,48,12200,USD,WEB PAGE,0.185
12/09/2022,CUS70549466848,48,11200,USD,WEB PAGE,0.105
12/09/2022,CUS66755974060,60,22400,USD,WEB PAGE,0.23
